E,resp_100k,21,0.000011,0.000076,0.032693,0.036042,0.039632
E,resp_100k,22,0.000010,0.000079,0.026724,0.028481,0.029535
E,resp_100k,23,0.000011,0.000067,0.016964,0.018611,0.019268
E,resp_100k,24,0.000008,0.000059,0.016139,0.017669,0.018388
E,resp_100k,25,0.000010,0.000087,0.016379,0.018035,0.018808
E,resp_100k,26,0.000009,0.000056,0.016643,0.018380,0.019006
E,resp_100k,27,0.000010,0.000068,0.016298,0.017886,0.018591
E,resp_100k,28,0.000011,0.000068,0.016483,0.018082,0.018754
E,resp_100k,29,0.000010,0.000056,0.016141,0.017982,0.018687
E,resp_100k,30,0.000012,0.000080,0.016742,0.018414,0.019227
E,req_100k,1,0.000009,0.000060,0.016035,0.016055,0.018338
E,req_100k,2,0.000009,0.000055,0.016215,0.016250,0.018521
E,req_100k,3,0.000009,0.000056,0.016489,0.016527,0.018680
E,req_100k,4,0.000008,0.000057,0.016662,0.016698,0.018964
E,req_100k,5,0.000009,0.000058,0.016213,0.016250,0.018265
E,req_100k,6,0.000010,0.000060,0.016411,0.016445,0.018444
E,req_100k,7,0.000011,0.000056,0.015934,0.015969,0.018171
E,req_100k,8,0.000012,0.000064,0.016399,0.016434,0.018817
E,req_100k,9,0.000033,0.000080,0.016372,0.016408,0.018453
E,req_100k,10,0.000010,0.000060,0.016089,0.016124,0.018362
E,req_100k,11,0.000010,0.000070,0.016320,0.016353,0.018530
E,req_100k,12,0.000011,0.000066,0.016136,0.016172,0.018450
E,req_100k,13,0.000011,0.000065,0.014713,0.014747,0.016657
E,req_100k,14,0.000010,0.000051,0.014457,0.014490,0.016701
E,req_100k,15,0.000009,0.000051,0.015307,0.015326,0.018691
E,req_100k,16,0.000012,0.000075,0.017361,0.017378,0.019415
E,req_100k,17,0.000008,0.000047,0.014377,0.014408,0.016634
E,req_100k,18,0.000009,0.000059,0.013909,0.013936,0.015581
E,req_100k,19,0.000008,0.000033,0.013860,0.013889,0.015698
E,req_100k,20,0.000008,0.000037,0.013785,0.013813,0.015482
E,req_100k,21,0.000007,0.000038,0.013705,0.013743,0.015700
E,req_100k,22,0.000008,0.000031,0.013879,0.013908,0.015652
E,req_100k,23,0.000008,0.000039,0.014025,0.014053,0.016234
E,req_100k,24,0.000007,0.000032,0.013798,0.013824,0.015737
E,req_100k,25,0.000007,0.000030,0.013517,0.013542,0.015422
E,req_100k,26,0.000007,0.000030,0.013297,0.013331,0.015242
E,req_100k,27,0.000009,0.000040,0.013709,0.013737,0.015458
E,req_100k,28,0.000008,0.000032,0.013459,0.013489,0.015320
E,req_100k,29,0.000008,0.000035,0.013685,0.013711,0.015499
E,req_100k,30,0.000007,0.000033,0.013390,0.013418,0.015448
