A,ka10_req2,2,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000064,0.000069
A,ka10_req3,2,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000065,0.000070
A,ka10_req4,2,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000058,0.000063
A,ka10_req5,2,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000057,0.000064
A,ka10_req6,2,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000055,0.000059
A,ka10_req7,2,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000056,0.000068
A,ka10_req8,2,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000056,0.000069
A,ka10_req9,2,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000068,0.000078
A,ka10_req10,2,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000057,0.000070
A,ka10_req1,3,0.000005,0.000070,0.000695,0.000838,0.000867
A,ka10_req2,3,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000070,0.000076
A,ka10_req3,3,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000064,0.000068
A,ka10_req4,3,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000058,0.000064
A,ka10_req5,3,xxxxxxxxxxxxxxxx0.000005,0.000000,0.000000,0.000057,0.000064
A,ka10_req6,3,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000057,0.000062
A,ka10_req7,3,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000056,0.000069
A,ka10_req8,3,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000050,0.000062
A,ka10_req9,3,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000055,0.000067
A,ka10_req10,3,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000054,0.000066
A,ka10_req1,4,0.000005,0.000097,0.000779,0.000953,0.000982
A,ka10_req2,4,xxxxxxxxxxxxxxxx0.000005,0.000000,0.000000,0.000076,0.000081
A,ka10_req3,4,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000050,0.000056
A,ka10_req4,4,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000050,0.000054
A,ka10_req5,4,xxxxxxxxxxxxxxxx0.000006,0.000000,0.000000,0.000054,0.000059
A,ka10_req6,4,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000052,0.000058
A,ka10_req7,4,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000053,0.000066
A,ka10_req8,4,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000052,0.000066
A,ka10_req9,4,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000071,0.000085
A,ka10_req10,4,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000093,0.000107
A,ka10_req1,5,0.000007,0.000095,0.000767,0.000988,0.001020
A,ka10_req2,5,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000067,0.000072
A,ka10_req3,5,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000058,0.000063
A,ka10_req4,5,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000054,0.000061
A,ka10_req5,5,xxxxxxxxxxxxxxxx0.000005,0.000000,0.000000,0.000056,0.000062
A,ka10_req6,5,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000056,0.000060
A,ka10_req7,5,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000055,0.000068
A,ka10_req8,5,xxxxxxxxxxxxxxxx0.000005,0.000000,0.000000,0.000061,0.000075
A,ka10_req9,5,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000051,0.000063
A,ka10_req10,5,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000078,0.000089
A,ka10_req1,6,0.000006,0.000083,0.000763,0.000927,0.000956
A,ka10_req2,6,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000069,0.000074
A,ka10_req3,6,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000055,0.000059
A,ka10_req4,6,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000065,0.000073
A,ka10_req5,6,xxxxxxxxxxxxxxxx0.000007,0.000000,0.000000,0.000069,0.000077
A,ka10_req6,6,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000087,0.000093
A,ka10_req7,6,xxxxxxxxxxxxxxxx0.000005,0.000000,0.000000,0.000071,0.000082
A,ka10_req8,6,xxxxxxxxxxxxxxxx0.000005,0.000000,0.000000,0.000061,0.000072
A,ka10_req9,6,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000062,0.000076
A,ka10_req10,6,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000085,0.000098
A,ka10_req1,7,0.000005,0.000076,0.000732,0.000900,0.000929
A,ka10_req2,7,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000065,0.000069
A,ka10_req3,7,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000066,0.000071
A,ka10_req4,7,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000049,0.000054
A,ka10_req5,7,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000056,0.000062
A,ka10_req6,7,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000056,0.000060
A,ka10_req7,7,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000054,0.000069
A,ka10_req8,7,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000053,0.000064
A,ka10_req9,7,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000065,0.000075
A,ka10_req10,7,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000059,0.000071
A,ka10_req1,8,0.000005,0.000072,0.000717,0.000871,0.000901
A,ka10_req2,8,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000062,0.000067
A,ka10_req3,8,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000055,0.000060
A,ka10_req4,8,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000058,0.000065
A,ka10_req5,8,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000057,0.000063
A,ka10_req6,8,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000057,0.000062
A,ka10_req7,8,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000055,0.000068
A,ka10_req8,8,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000053,0.000066
A,ka10_req9,8,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000071,0.000085
A,ka10_req10,8,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000054,0.000066
A,ka10_req1,9,0.000007,0.000102,0.000842,0.001026,0.001059
A,ka10_req2,9,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000079,0.000084
A,ka10_req3,9,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000052,0.000056
A,ka10_req4,9,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000057,0.000064
A,ka10_req5,9,xxxxxxxxxxxxxxxx0.000007,0.000000,0.000000,0.000056,0.000062
A,ka10_req6,9,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000054,0.000058
A,ka10_req7,9,xxxxxxxxxxxxxxxx0.000005,0.000000,0.000000,0.000051,0.000064
A,ka10_req8,9,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000048,0.000060
A,ka10_req9,9,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000055,0.000070
