D,resp_1k,1,0.000012,0.000061,0.017081,0.018222,0.018241
D,resp_1k,2,0.000010,0.000044,0.015119,0.016139,0.016160
D,resp_1k,3,0.000010,0.000055,0.014483,0.015872,0.015900
D,resp_1k,4,0.000011,0.000063,0.014269,0.015285,0.015304
D,resp_1k,5,0.000010,0.000045,0.013656,0.014646,0.014663
D,resp_1k,6,0.000008,0.000039,0.013661,0.014690,0.014711
D,resp_1k,7,0.000008,0.000043,0.013675,0.014676,0.014689
D,resp_1k,8,0.000007,0.000034,0.013605,0.014614,0.014636
D,resp_1k,9,0.000009,0.000045,0.013830,0.014999,0.015024
D,resp_1k,10,0.000008,0.000047,0.013616,0.014813,0.014829
D,resp_1k,11,0.000007,0.000031,0.013623,0.014873,0.014887
D,resp_1k,12,0.000007,0.000031,0.013678,0.014968,0.014979
D,resp_1k,13,0.000008,0.000028,0.013190,0.014797,0.014808
D,resp_1k,14,0.000008,0.000030,0.013378,0.014688,0.014704
D,resp_1k,15,0.000007,0.000030,0.013451,0.014679,0.014692
D,resp_1k,16,0.000008,0.000033,0.013360,0.014741,0.014753
D,resp_1k,17,0.000007,0.000030,0.013429,0.014949,0.014964
D,resp_1k,18,0.000007,0.000028,0.013575,0.015167,0.015182
D,resp_1k,19,0.000007,0.000026,0.013075,0.014468,0.014480
D,resp_1k,20,0.000008,0.000030,0.013401,0.014730,0.014740
D,resp_1k,21,0.000007,0.000026,0.013284,0.014549,0.014561
D,resp_1k,22,0.000007,0.000027,0.013216,0.014540,0.014552
D,resp_1k,23,0.000007,0.000027,0.013203,0.014427,0.014439
D,resp_1k,24,0.000008,0.000041,0.013684,0.015398,0.015415
D,resp_1k,25,0.000008,0.000033,0.013443,0.015037,0.015054
D,resp_1k,26,0.000007,0.000030,0.013323,0.014750,0.014765
D,resp_1k,27,0.000007,0.000027,0.013272,0.014571,0.014588
D,resp_1k,28,0.000007,0.000032,0.013399,0.014539,0.014550
D,resp_1k,29,0.000008,0.000031,0.013437,0.015129,0.015142
D,resp_1k,30,0.000008,0.000028,0.013231,0.014887,0.014901
D,req_1k,1,0.000008,0.000028,0.013314,0.014603,0.014616
D,req_1k,2,0.000008,0.000029,0.013485,0.014696,0.014708
D,req_1k,3,0.000007,0.000029,0.013167,0.014382,0.014398
D,req_1k,4,0.000007,0.000027,0.013354,0.014838,0.014857
D,req_1k,5,0.000008,0.000033,0.013492,0.015186,0.015207
D,req_1k,6,0.000007,0.000027,0.013582,0.014944,0.014957
D,req_1k,7,0.000006,0.000029,0.013285,0.014525,0.014540
D,req_1k,8,0.000007,0.000028,0.013361,0.014675,0.014690
D,req_1k,9,0.000007,0.000031,0.013106,0.014774,0.014793
D,req_1k,10,0.000006,0.000026,0.013322,0.014884,0.014900
D,req_1k,11,0.000007,0.000031,0.013436,0.015155,0.015170
D,req_1k,12,0.000007,0.000027,0.013379,0.014992,0.015011
D,req_1k,13,0.000007,0.000026,0.013245,0.014965,0.014984
D,req_1k,14,0.000007,0.000026,0.013398,0.014924,0.014939
D,req_1k,15,0.000007,0.000030,0.013306,0.014661,0.014675
D,req_1k,16,0.000007,0.000029,0.013468,0.014834,0.014846
