E,req_100k,8,0.000013,0.000049,0.019088,0.019120,0.064770
E,req_100k,9,0.000012,0.000047,0.019574,0.019605,0.061676
E,req_100k,10,0.000012,0.000046,0.019185,0.019215,0.065903
E,req_100k,11,0.000012,0.000047,0.019278,0.019309,0.062782
E,req_100k,12,0.000011,0.000045,0.019555,0.019596,0.063871
E,req_100k,13,0.000012,0.000051,0.019269,0.019300,0.066600
E,req_100k,14,0.000011,0.000045,0.019873,0.019906,0.065499
E,req_100k,15,0.000013,0.000050,0.019811,0.019841,0.066433
E,req_100k,16,0.000012,0.000044,0.019356,0.019396,0.064760
E,req_100k,17,0.000012,0.000047,0.019263,0.019352,0.063709
E,req_100k,18,0.000012,0.000048,0.019762,0.019804,0.066467
E,req_100k,19,0.000012,0.000043,0.019779,0.019810,0.066180
E,req_100k,20,0.000014,0.000061,0.019685,0.019726,0.066834
E,req_100k,21,0.000013,0.000052,0.019952,0.019984,0.064000
E,req_100k,22,0.000013,0.000047,0.019397,0.019428,0.065436
E,req_100k,23,0.000012,0.000050,0.019462,0.019494,0.062889
E,req_100k,24,0.000011,0.000046,0.019485,0.019524,0.066332
E,req_100k,25,0.000011,0.000043,0.019813,0.019845,0.063779
E,req_100k,26,0.000012,0.000052,0.018635,0.018676,0.065363
E,req_100k,27,0.000012,0.000046,0.019462,0.019506,0.065982
E,req_100k,28,0.000012,0.000043,0.019477,0.019515,0.065681
E,req_100k,29,0.000013,0.000045,0.019632,0.019664,0.065672
E,req_100k,30,0.000012,0.000050,0.019898,0.019930,0.062696
