C,resp_1k,1,0.000019,0.000111,0.019576,0.021136,0.061516
C,resp_1k,2,0.000013,0.000057,0.018333,0.019794,0.061058
C,resp_1k,3,0.000013,0.000058,0.019183,0.021062,0.064591
C,resp_1k,4,0.000013,0.000059,0.019477,0.021395,0.065312
C,resp_1k,5,0.000013,0.000069,0.019623,0.021598,0.061982
C,resp_1k,6,0.000012,0.000053,0.017972,0.019857,0.063045
C,resp_1k,7,0.000011,0.000064,0.018387,0.019786,0.063857
C,resp_1k,8,0.000012,0.000054,0.019248,0.020901,0.064974
C,resp_1k,9,0.000014,0.000074,0.020322,0.022380,0.064203
C,resp_1k,10,0.000015,0.000082,0.020079,0.021856,0.062377
C,resp_1k,11,0.000015,0.000065,0.019430,0.021038,0.061722
C,resp_1k,12,0.000014,0.000072,0.019365,0.021361,0.062366
C,resp_1k,13,0.000014,0.000063,0.019215,0.021088,0.061719
C,resp_1k,14,0.000011,0.000056,0.019055,0.020766,0.061943
C,resp_1k,15,0.000012,0.000047,0.019103,0.020925,0.062658
C,resp_1k,16,0.000013,0.000047,0.019132,0.020786,0.064740
C,resp_1k,17,0.000013,0.000056,0.019438,0.021313,0.064223
C,resp_1k,18,0.000013,0.000050,0.019164,0.020857,0.061815
C,resp_1k,19,0.000012,0.000050,0.019438,0.021048,0.064659
C,resp_1k,20,0.000012,0.000064,0.019728,0.020965,0.065351
C,resp_1k,21,0.000012,0.000046,0.019792,0.021498,0.064047
C,resp_1k,22,0.000012,0.000045,0.019417,0.021060,0.064746
C,resp_1k,23,0.000013,0.000045,0.019841,0.021160,0.062049
C,resp_1k,24,0.000012,0.000051,0.019670,0.021876,0.064890
C,resp_1k,25,0.000011,0.000047,0.019416,0.021038,0.064749
C,resp_1k,26,0.000015,0.000071,0.019954,0.021743,0.062120
C,resp_1k,27,0.000012,0.000084,0.017322,0.062281,0.062326
C,resp_1k,28,0.000010,0.000053,0.016163,0.060944,0.060977
C,resp_1k,29,0.000010,0.000048,0.016861,0.018218,0.059292
C,resp_1k,30,0.000012,0.000053,0.017390,0.018839,0.061799
C,req_1k,1,0.000018,0.000160,0.018184,0.019951,0.063979
C,req_1k,2,0.000012,0.000060,0.019078,0.021175,0.064525
C,req_1k,3,0.000013,0.000055,0.019322,0.021105,0.062549
C,req_1k,4,0.000013,0.000064,0.019227,0.021290,0.062346
C,req_1k,5,0.000011,0.000045,0.019026,0.020712,0.062026
C,req_1k,6,0.000013,0.000048,0.018635,0.020344,0.064605
C,req_1k,7,0.000012,0.000046,0.019147,0.020474,0.064816
C,req_1k,8,0.000012,0.000045,0.019812,0.021440,0.064988
C,req_1k,9,0.000012,0.000045,0.019612,0.020726,0.063046
C,req_1k,10,0.000012,0.000049,0.019822,0.021607,0.064698
C,req_1k,11,0.000012,0.000044,0.019649,0.021345,0.063703
C,req_1k,12,0.000012,0.000046,0.019725,0.021497,0.065694
C,req_1k,13,0.000013,0.000044,0.019893,0.021554,0.065019
C,req_1k,14,0.000013,0.000081,0.021735,0.065034,0.065088
C,req_1k,15,0.000015,0.000076,0.019500,0.021402,0.063048
C,req_1k,16,0.000013,0.000060,0.019323,0.021092,0.062231
C,req_1k,17,0.000012,0.000058,0.019239,0.020861,0.065187
C,req_1k,18,0.000012,0.000051,0.019691,0.021160,0.062749
C,req_1k,19,0.000012,0.000054,0.019145,0.020890,0.063329
C,req_1k,20,0.000014,0.000065,0.019649,0.021498,0.063810
C,req_1k,21,0.000012,0.000054,0.019656,0.021929,0.064192
C,req_1k,22,0.000012,0.000045,0.019874,0.021615,0.065778
C,req_1k,23,0.000013,0.000076,0.020886,0.023006,0.066392
C,req_1k,24,0.000012,0.000047,0.020372,0.021995,0.065900
C,req_1k,25,0.000015,0.005145,0.037329,0.078683,0.078727
C,req_1k,26,0.000014,0.000118,0.024897,0.066033,0.066073
C,req_1k,27,0.000010,0.000062,0.017570,0.019420,0.060727
C,req_1k,28,0.000010,0.000069,0.020552,0.022156,0.062574
C,req_1k,29,0.000012,0.000089,0.017623,0.058400,0.058435
C,req_1k,30,0.000017,0.000081,0.017321,0.018814,0.060679
C,resp_100k,1,0.000010,0.000069,0.017568,0.019217,0.019989
C,resp_100k,2,0.000010,0.000091,0.016522,0.018581,0.019077
C,resp_100k,3,0.000010,0.000062,0.016828,0.018444,0.019212
C,resp_100k,4,0.000010,0.000077,0.016799,0.018485,0.019212
C,resp_100k,5,0.000010,0.000060,0.016442,0.018163,0.018536
C,resp_100k,6,0.000012,0.000053,0.014478,0.015884,0.016502
C,resp_100k,7,0.000012,0.000054,0.015205,0.016642,0.017224
C,resp_100k,8,0.000010,0.000061,0.016313,0.018756,0.019378
C,resp_100k,9,0.000010,0.000068,0.022693,0.024509,0.025111
C,resp_100k,10,0.000010,0.000070,0.017586,0.019514,0.020103
C,resp_100k,11,0.000010,0.000064,0.014704,0.016431,0.016964
C,resp_100k,12,0.000008,0.000046,0.014781,0.016730,0.017236
C,resp_100k,13,0.000009,0.000042,0.013507,0.015134,0.015705
C,resp_100k,14,0.000007,0.000034,0.013421,0.015259,0.015826
C,resp_100k,15,0.000007,0.000032,0.014268,0.015789,0.018655
C,resp_100k,16,0.000009,0.000062,0.013741,0.015379,0.015934
C,resp_100k,17,0.000007,0.000043,0.013596,0.015362,0.015817
C,resp_100k,18,0.000007,0.000036,0.013736,0.015568,0.016161
C,resp_100k,19,0.000008,0.000040,0.013361,0.014813,0.015311
C,resp_100k,20,0.000007,0.000029,0.013243,0.014874,0.015350
C,resp_100k,21,0.000009,0.000042,0.013275,0.014836,0.015309
C,resp_100k,22,0.000008,0.000039,0.013403,0.014896,0.015320
C,resp_100k,23,0.000007,0.000034,0.013227,0.014416,0.014871
C,resp_100k,24,0.000007,0.000029,0.013289,0.014878,0.015340
C,resp_100k,25,0.000007,0.000028,0.013200,0.014757,0.015229
C,resp_100k,26,0.000007,0.000026,0.013304,0.014846,0.015354
C,resp_100k,27,0.000007,0.000031,0.013103,0.014292,0.014782
C,resp_100k,28,0.000007,0.000029,0.013194,0.014964,0.015336
C,resp_100k,29,0.000008,0.000029,0.013134,0.014531,0.015006
C,resp_100k,30,0.000007,0.000029,0.013320,0.014708,0.015150
C,req_100k,1,0.000007,0.000029,0.013514,0.013549,0.060303
C,req_100k,2,0.000010,0.000036,0.015625,0.015653,0.058745
