A,resp_1k,1,0.000009,0.000175,0.004725,0.005394,0.005431
A,resp_1k,2,0.000009,0.000188,0.000935,0.001197,0.001232
A,resp_1k,3,0.000007,0.000157,0.000804,0.001080,0.001110
A,resp_1k,4,0.000006,0.000130,0.000765,0.000909,0.000944
A,resp_1k,5,0.000006,0.000125,0.000797,0.001036,0.001069
A,resp_1k,6,0.000006,0.000166,0.000878,0.001161,0.001192
A,resp_1k,7,0.000008,0.000164,0.000842,0.001089,0.001122
A,resp_1k,8,0.000006,0.000155,0.000808,0.001009,0.001046
A,resp_1k,9,0.000006,0.000148,0.000820,0.001022,0.001054
A,resp_1k,10,0.000006,0.000135,0.000784,0.000968,0.000996
A,resp_1k,11,0.000007,0.000116,0.000853,0.001110,0.001143
A,resp_1k,12,0.000006,0.000148,0.000802,0.000965,0.000998
A,resp_1k,13,0.000005,0.000095,0.000690,0.000848,0.000881
A,resp_1k,14,0.000008,0.000165,0.000903,0.001141,0.001179
A,resp_1k,15,0.000006,0.000145,0.000791,0.001005,0.001035
A,resp_1k,16,0.000005,0.000136,0.000734,0.000921,0.000958
A,resp_1k,17,0.000006,0.000162,0.000911,0.001164,0.001200
A,resp_1k,18,0.000006,0.000147,0.000802,0.000986,0.001017
A,resp_1k,19,0.000006,0.000165,0.000808,0.000993,0.001021
A,resp_1k,20,0.000008,0.000127,0.000807,0.001037,0.001073
A,resp_1k,21,0.000005,0.000146,0.000773,0.000943,0.000969
A,resp_1k,22,0.000005,0.000140,0.000788,0.000983,0.001013
A,resp_1k,23,0.000005,0.000137,0.000757,0.000935,0.000962
A,resp_1k,24,0.000004,0.000122,0.000720,0.000888,0.000918
A,resp_1k,25,0.000006,0.000152,0.000760,0.000937,0.000966
A,resp_1k,26,0.000005,0.000146,0.000779,0.000972,0.001000
A,resp_1k,27,0.000005,0.000138,0.000728,0.000905,0.000932
A,resp_1k,28,0.000005,0.000145,0.000762,0.000940,0.000967
A,resp_1k,29,0.000004,0.000091,0.000699,0.000873,0.000901
A,resp_1k,30,0.000005,0.000121,0.000713,0.000893,0.000919
A,req_1k,1,0.000006,0.000153,0.000750,0.001657,0.001687
A,req_1k,2,0.000007,0.000138,0.000759,0.000946,0.000969
A,req_1k,3,0.000007,0.000157,0.000826,0.001056,0.001082
A,req_1k,4,0.000007,0.000164,0.000795,0.000982,0.001005
A,req_1k,5,0.000006,0.000159,0.000820,0.001092,0.001124
A,req_1k,6,0.000007,0.000157,0.000847,0.001057,0.001081
A,req_1k,7,0.000008,0.000169,0.000829,0.001046,0.001071
A,req_1k,8,0.000007,0.000162,0.000815,0.001018,0.001045
